"August Mahoney",Yale,Ivy,28,34.2,92.1,15.9,49.4,53.07,2.5,17.3,11,26,18,23,0.783,15,33,0.455,19,55,0.345,0,0.7,26.1,So,6-4,3,0.0025345,85.4183,4.5,2022,70663,all,3.4,0.83872779,11,19,4,14,0.5789,0.2857,0,0,,,101.626,100.83,1.34902,72.1195,-2.75822,-2.55724,-0.200977,-3.11504,14.7241,-2.96993,-0.14511,0.3103,2.2759,2.5862,0.8966,0.2069,0.0000,4.0000,"Wing G",7.57423
"Spencer Jones",Stanford,P12,31,64.4,115.6,20.7,58.2,59.83,7.4,12.7,9.7,15.7,39,52,0.75,74,122,0.607,62,165,0.376,2.6,2,18.1,Jr,6-7,14,3.4562,122.704,3.9,2022,70664,all,54.2,0.77776246,43,66,31,56,0.6515,0.5536,1,2,0.5000,,102.226,97.6041,2.7553,149.533,6.19324,4.673,1.52025,6.39017,26.6774,5.10966,1.28051,1.6774,2.7742,4.4516,1.1290,0.8710,0.5806,12.0323,"Stretch 4",11.9317
"Chase Claxton",Winthrop,BSth,28,54.6,109.7,9.3,53.7,55.48,6.6,11.7,4.8,17.4,25,43,0.581,33,52,0.635,2,15,0.133,4.1,1.5,64.2,Jr,6-7,33,0.54425,92.3006,3.6,2022,70665,all,,1.10532130,33,50,0,2,0.6600,0.0000,17,19,0.8947,,103.154,104.814,1.77079,117.325,2.06012,0.00241462,2.05771,0.50895,22.6333,-0.640254,1.1492,1.3333,2.4333,3.7667,0.7000,0.6000,0.7667,3.9000,PF/C,1.3558
"Neal Begovich",Stanford,P12,4,0.9,109.4,7.7,50,50,0,11.1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,So,6-9,0,0.0557057,91.206,7.3,2022,70666,all,,,0,0,1,1,,1.0000,0,0,,,108.2,105.152,0.211996,1.49285,-5.4981,-2.4712,-3.0269,-6.37198,2.7500,-6.20558,-0.166404,0.0000,0.2500,0.2500,0.0000,0.0000,0.0000,0.5000,PF/C,5.17442
"James Keefe",Stanford,P12,30,47.5,119.8,13.5,60.4,61.09,11,17.2,6.6,15.2,34,56,0.607,64,105,0.61,0,1,0,2.1,1.1,52.8,Jr,6-9,22,2.03591,114.296,3.3,2022,70668,all,24.8,0.95242860,54,84,10,21,0.6429,0.4762,18,22,0.8182,,103.219,98.9321,2.00132,105.897,3.45782,1.83776,1.62005,2.56801,20.3667,1.60261,0.965402,1.9000,2.8667,4.7667,0.6667,0.3667,0.3667,5.4000,C,0.0980417
"Jack Mullally",Fairfield,MAAC,4,0.2,0,14.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jr,5-10,12,-0.224318,-0.825014,0,2022,70678,all,,1.00000000,0,1,0,0,0.0000,,0,0,,,110.966,118.333,0.0235136,0.287291,-19.1869,-14.0242,-5.16279,-24.5986,2.4000,-15.7585,-8.84009,0.0000,0.4000,0.4000,0.2000,0.0000,0.0000,0.6000,"Scoring PG",0
"Christian Ings","Norfolk St.",MEAC,22,46.6,96.5,23.1,43.9,48.11,4,7.8,22,19.3,41,58,0.707,56,138,0.406,13,34,0.382,0.5,2,33.7,Jr,6-2,0,1.03509,97.9403,2.8,2022,70679,all,12.0,1.37777782,36,76,20,62,0.4737,0.3226,5,7,0.7143,,98.2678,104.93,1.84743,91.1403,-3.22564,-1.40572,-1.81991,-2.24315,23.3200,-1.10585,-1.1373,0.7200,1.6800,2.4000,2.4800,0.9200,0.0800,8.8400,"Scoring PG",3.70264
"Oumar Ballo",Arizona,P12,37,37.9,121.1,19.2,62.2,64.92,12.4,17.9,6.3,16.7,68,97,0.701,92,148,0.622,0,0,0,7.4,1.3,65.5,So,7-0,11,2.0466,124.253,4.2,2022,70681,all,84.4,0.63639423,76,100,16,48,0.7600,0.3333,31,33,0.9394,,90.1424,87.1002,2.11941,132.384,6.78918,2.8855,3.90368,6.569,15.2703,3.53105,3.03795,1.5676,2.8378,4.4054,0.5676,0.3514,1.1892,6.8108,C,0
"Tyreke Locure",UAB,CUSA,6,4.1,72.2,22.4,36.8,35.89,0,14.4,15,23.3,1,4,0.25,4,8,0.5,2,11,0.182,0,6.2,21.1,So,6-0,0,-0.284736,76.4168,0.7,2022,70682,all,3.6,1.12500000,3,6,1,2,0.5000,0.5000,0,0,,,89.6708,90.8912,1.16028,13.7263,-1.93108,-3.68128,1.7502,-1.17642,10.8750,-3.21045,2.03404,0.1250,1.1250,1.2500,1.1250,1.0000,0.0000,4.0000,"Combo G",11.5298
"Josiah Allick",UMKC,Sum,15,39.3,102.3,24.5,58,60.5,5.7,22.9,8.5,21.4,34,47,0.723,65,106,0.613,10,32,0.313,2,1.1,34.1,Jr,6-8,20,1.89984,104.738,5,2022,70687,all,,0.48716270,42,66,23,40,0.6364,0.5750,4,4,1.0000,,102.776,102.181,2.47056,78.9747,-1.95205,-1.67341,-0.27864,-0.474099,26.3529,-0.104159,-0.36994,1.3529,4.7647,6.1176,1.1176,0.5294,0.4706,12.8824,PF/C,4.4094
"Sam Martin",UMKC,Sum,26,25.6,85.8,10.4,48.5,52.24,0.9,4.7,8.4,30.5,6,7,0.857,6,16,0.375,7,18,0.389,0,1.5,20.6,So,6-0,21,-0.57553,69.8004,4.8,2022,70688,all,,1.13042906,6,15,0,1,0.4000,0.0000,0,0,,,108.284,108.153,0.710368,39.6302,-4.88863,-3.70669,-1.18194,-6.4481,12.1000,-5.63536,-0.81274,0.1000,0.5333,0.6333,0.8667,0.3333,0.0000,2.6667,"Scoring PG",3.80763
"Shykeim Phillips","UNC Wilmington",CAA,34,69.3,113.4,21.2,49,54.36,4.3,11.6,16.3,10.6,90,112,0.804,132,269,0.491,10,31,0.323,1.6,3.8,37.3,Jr,6-2,2,2.71705,113.623,4.3,2022,70689,all,,2.13504587,66,132,66,137,0.5000,0.4818,3,3,1.0000,,100.198,100.433,2.59018,185.444,3.33268,2.16851,1.16417,3.42524,28.3056,1.3966,2.02864,1.0833,2.6944,3.7778,2.1944,1.8056,0.4444,11.3056,"Combo G",1.93174
"Keli Leaupepe","Loyola Marymount",WCC,24,55.9,108.2,18.8,56.6,58.27,8.5,15.3,6.9,17.9,22,29,0.759,51,92,0.554,32,83,0.386,2.2,1.6,16.6,Jr,6-6,34,2.13972,109.029,5.1,2022,70690,all,,0.56756754,36,62,15,30,0.5806,0.5000,0,0,,,108.915,106.404,1.89594,110.254,1.36133,2.1666,-0.805275,0.728252,26.2400,1.65351,-0.925254,1.8000,3.0000,4.8000,0.8400,0.6800,0.4800,9.2000,"Stretch 4",7.78751
"Pavel Zakharov","Cal Baptist",WAC,3,2.7,53.9,16.4,16.7,31.65,0,13.6,5.4,32.1,3,4,0.75,1,4,0.25,0,2,0,12.6,1.8,66.7,So,7-0,10,-1.42984,47.9086,6.1,2022,70691,all,88.0,0.25000000,1,2,0,2,0.5000,0.0000,0,0,,,93.3666,100.691,1.01827,7.86256,-4.51714,-10.9364,6.4193,-7.70213,10.0000,-10.869,3.16685,0.2500,1.2500,1.5000,0.2500,0.2500,1.0000,1.2500,PF/C,3.4454
"Anton Watson",Gonzaga,WCC,32,45.2,117.6,20.8,55.4,59.09,9.4,17.1,15.3,16.2,60,86,0.698,80,136,0.588,5,22,0.227,1.6,3.7,54.4,Jr,6-8,22,2.35337,122.916,4.2,2022,70692,all,90.6,1.63893329,68,102,12,34,0.6667,0.3529,14,14,1.0000,,85.3208,82.9991,2.78093,147.731,9.4964,4.71764,4.77876,8.0285,18.0625,3.36333,4.66516,1.4062,3.2500,4.6562,1.8438,1.2500,0.3125,7.3438,"Wing F",2.05604
"Darion Spottsville","Eastern Michigan",MAC,30,69.9,95.7,15.5,48.8,50.34,5.4,13.8,13.4,21.2,31,54,0.574,68,139,0.489,11,34,0.324,1.7,2.2,31.2,Sr,6-4,10,0.208456,87.5164,3.2,2022,70693,all,,1.19602479,48,96,20,43,0.5000,0.4651,4,4,1.0000,,105.004,105.587,2.11386,164.776,0.101498,-1.27993,1.38143,-1.47398,28.7419,-1.69324,0.21926,1.3548,3.4839,4.8387,1.9677,1.1290,0.5161,6.5806,"Wing G",2.23483
"Jason Gibson",Towson,CAA,30,57.8,124.6,17.2,58.5,61.75,1.5,11.4,17.6,15.7,41,46,0.891,28,63,0.444,66,154,0.429,0.2,2.3,21.2,Jr,6-1,11,3.08346,119.296,2.8,2022,70695,all,,2.05708416,15,27,13,36,0.5556,0.3611,0,0,,,99.265,100.355,2.455,133.846,4.02173,3.94003,0.0817,4.48617,26.3000,3.28099,1.20517,0.3333,2.5000,2.8333,2.4000,1.0000,0.0333,9.8333,"Combo G",11.8415
"Charles Thompson",Towson,CAA,34,66.6,121.3,19.7,60.4,61.16,12,18,10.2,14.5,54,86,0.628,157,259,0.606,0,1,0,7.4,1.5,33.1,Jr,6-7,32,3.24079,120.43,3.5,2022,70696,all,,1.00000000,98,148,59,111,0.6622,0.5315,20,25,0.8000,,94.9137,95.5483,2.94118,183.446,6.91042,2.46619,4.44422,5.63779,26.7353,3.71953,1.91826,2.6765,4.0000,6.6765,1.2647,0.6471,1.5588,10.8235,PF/C,0.066733
"Keeshawn Barthelemy",Colorado,P12,33,64.1,109.4,22,49.3,54.2,1.7,8.7,19.5,13.7,76,92,0.826,80,169,0.473,43,124,0.347,0.6,1.4,31.4,So,6-2,3,2.66836,115.378,1.6,2022,70700,all,66.2,1.77274434,49,89,31,80,0.5506,0.3875,4,4,1.0000,,101.587,98.2718,2.58714,138.81,2.03475,2.5732,-0.538456,3.12831,25.8182,2.51426,0.614054,0.3636,2.0000,2.3636,2.3636,0.6364,0.1515,11.0606,"Combo G",8.52804
"Ben Wight","William & Mary",CAA,31,63.2,109.9,21.8,62.3,63.58,11.2,13.5,8.6,20.6,77,118,0.653,131,208,0.63,4,12,0.333,1.9,1.2,53.6,So,6-9,35,2.33122,111.949,4.9,2022,70701,all,,0.43750000,103,149,28,59,0.6913,0.4746,13,14,0.9286,,108.444,108.411,1.66261,134.061,-0.286165,0.707879,-0.994044,-0.441955,25.3750,0.770775,-1.21273,2.5625,2.9688,5.5312,0.8750,0.5625,0.4375,11.5938,PF/C,0.870564
"N'Faly Dante",Oregon,P12,31,45.9,114.1,20.4,66.9,66.18,12.9,23.6,7.1,22.4,38,64,0.594,107,160,0.669,0,0,0,5.6,2,40,Jr,6-11,1,2.42269,120.055,3.7,2022,70702,all,97.4,0.44899424,97,129,10,31,0.7519,0.3226,32,34,0.9412,,96.0866,92.0977,2.46345,144.993,6.00841,2.07645,3.93196,5.72188,20.0312,3.71117,2.01071,2.2188,4.1250,6.3438,0.6875,0.6875,1.0312,8.1250,C,0
"Trey Calvin","Wright St.",Horz,33,81.8,109.5,21.4,52.6,55.48,2.3,9.1,18.5,16.4,61,72,0.847,123,251,0.49,59,151,0.391,0.5,2.7,17.9,Jr,6-0,1,2.76506,108.334,2.7,2022,70703,all,,1.61428985,35,75,88,177,0.4667,0.4972,0,0,,,104.493,106.199,2.5487,204.249,0.682231,1.8577,-1.17547,1.3206,34.3235,1.41787,-0.0972721,0.6765,2.6176,3.2941,3.3235,1.5882,0.1765,14.5588,"Scoring PG",7.55523
"Demarkus Lampley","Sam Houston St.",WAC,30,71.7,99.7,17.5,47,48.1,1.7,8.5,5,9.2,25,41,0.61,35,89,0.393,65,193,0.337,0,1.7,14.5,Sr,6-2,3,1.10084,96.417,2.1,2022,70706,all,,1.12498282,16,28,19,61,0.5714,0.3115,1,1,1.0000,,101.683,102.965,2.43029,132.571,-0.379854,0.245001,-0.624855,-0.58696,28.0909,-0.405451,-0.181509,0.4545,2.0000,2.4545,0.8182,0.8182,0.0000,10.3939,"Wing G",13.4817
"Bryan Antoine",Villanova,BE,19,12.2,85.9,11.7,28.9,32.58,2,12.8,7.9,6,4,4,1,5,13,0.385,4,25,0.16,0.7,1.7,10.5,Jr,6-5,1,-0.213276,78.9165,4,2022,70707,all,96.8,3.99905017,4,7,1,6,0.5714,0.1667,1,1,1.0000,,98.8942,93.9406,1.105,30.6742,0.460849,-1.13158,1.59243,-2.12169,9.5263,-3.81225,1.69057,0.1579,1.0526,1.2105,0.4211,0.2632,0.0526,1.3684,"Wing G",8.72757
"Luke Bumbalough","Ball St.",MAC,30,84.9,107.3,15.9,50.9,52.17,0.7,8.6,15.1,11.6,37,60,0.617,30,70,0.429,76,213,0.357,0.1,1,21.2,Jr,6-1,2,1.49039,98.0164,1.6,2022,70710,all,12.4,2.38887462,11,29,19,41,0.3793,0.4634,0,0,,,112.408,114.246,1.54625,153.178,-1.14682,1.71231,-2.85913,-1.41783,33.9677,0.677322,-2.09516,0.1935,2.5484,2.7419,2.7742,0.6452,0.0323,10.8710,"Combo G",11.541
"Jay Heath","Arizona St.",P12,28,63,101.1,20,51.6,54.26,1.8,10.8,13,15.9,42,56,0.75,59,141,0.418,46,107,0.43,0.1,1.6,22.6,So,6-3,5,2.10328,107.125,2.1,2022,70712,all,44.2,1.16279222,38,74,21,67,0.5135,0.3134,1,1,1.0000,,101.14,96.1055,3.02228,129.535,1.57094,0.939768,0.631171,2.75041,28.3571,1.80558,0.944826,0.4643,2.8214,3.2857,1.7857,0.7500,0.0357,10.6429,"Combo G",7.93712
"Julian Rishwain","San Francisco",WCC,33,48.2,117.1,16.4,59.8,61.83,3.4,14.5,6.4,15.7,33,44,0.75,23,51,0.451,54,123,0.439,0.2,1.9,25.3,So,6-5,2,1.97553,114.881,3.6,2022,70713,all,34.6,0.82764684,18,28,5,23,0.6429,0.2174,0,0,,,97.7397,94.5354,2.19778,111.964,3.32606,2.71024,0.615815,3.7781,19.2353,2.64074,1.13736,0.5588,2.4412,3.0000,0.7059,0.6176,0.0588,7.4412,"Wing G",10.904
"CJ Felder",Florida,SEC,30,26.5,117.9,14.1,64,62.59,9.8,12.6,6.2,17.5,8,17,0.471,27,39,0.692,14,36,0.389,5.7,2.1,22.7,Jr,6-7,1,1.16015,113.115,4.2,2022,70714,all,52.8,0.73339999,27,34,0,5,0.7941,0.0000,9,9,1.0000,,98.5514,95.3015,1.3408,66.8641,5.68037,2.7666,2.91377,4.77723,12.1000,2.78174,1.99549,1.0333,1.2667,2.3000,0.3667,0.4333,0.6333,3.4667,"Stretch 4",5.91866
"Tre Jackson","Iowa St.",B12,28,25.4,92.8,16.5,52.6,53.12,1.3,8.5,11.3,23.2,2,2,1,13,25,0.52,25,71,0.352,0.7,3.3,2.1,Jr,6-0,3,0.304667,92.2968,4,2022,70715,all,58.6,0.86961284,8,11,5,14,0.7273,0.3571,0,0,,,93.5842,89.12,1.68193,66.098,1.50388,-0.863217,2.3671,1.88702,12.7857,-1.26816,3.15519,0.1429,0.8571,1.0000,0.7143,0.7143,0.0714,3.6786,"Combo G",11.8147
"KK Curry","Tennessee Martin",OVC,27,55,94.2,23.1,46.9,50.72,7.1,15.7,7.2,19.7,62,98,0.633,83,180,0.461,5,13,0.385,3.8,1.4,50.8,So,6-6,0,0.953112,97.4076,4.2,2022,70716,all,45.6,0.54901626,73,140,10,40,0.5214,0.2500,7,9,0.7778,,106.148,107.449,1.577,114.173,-3.81921,-3.00186,-0.817351,-2.56347,22.8621,-1.45525,-1.10822,1.6207,3.3103,4.9310,0.9655,0.5172,0.9310,9.6897,"Wing F",1.20274
"Drew Timme",Gonzaga,WCC,32,70,115.8,29.6,59.6,61.63,7.9,16.8,17.6,16.1,118,174,0.678,224,368,0.609,8,28,0.286,2.7,0.5,43.9,Jr,6-10,2,4.77015,134.464,2.3,2022,70717,all,91.6,1.11390146,154,220,70,148,0.7000,0.4730,15,16,0.9375,,92.1581,89.6504,3.66468,177.74,6.35858,4.22297,2.13561,8.24097,28.0000,6.33543,1.90554,1.8438,4.9375,6.7812,2.7500,0.2500,0.8125,18.4375,PF/C,1.68969
"RJ Rhoden","Long Beach St.",BW,19,6.1,45.1,17.6,16.7,29.09,6,11,4.3,46.6,5,10,0.5,0,4,0,1,5,0.2,0,1.5,111.1,Fr,6-3,0,-0.577399,43.769,4.7,2022,70718,all,,0.16660834,0,1,0,3,0.0000,0.0000,0,0,,,105.956,105.781,0.299631,12.5634,-11.8383,-10.0906,-1.74774,-12.7461,4.4762,-9.69784,-3.04827,0.2381,0.3333,0.5714,0.0952,0.0952,0.0000,0.8095,"Wing G",3.69058
"Martynas Arlauskas",Gonzaga,WCC,16,4.4,104.6,15.6,45.5,49.1,12.9,11.9,0,12.4,5,9,0.556,5,11,0.455,0,0,0,1.7,1,81.8,Jr,6-7,5,0.135864,96.5552,3.6,2022,70719,all,73.0,0.00000000,5,10,0,1,0.5000,0.0000,0,0,,,93.6662,95.7664,0.383806,10.402,-3.50675,-1.25448,-2.25227,-1.44586,3.5000,-1.13328,-0.312581,0.3750,0.4375,0.8125,0.0000,0.0625,0.0625,0.9375,PF/C,0
"Jacob Johnson",UMKC,Sum,18,40.1,93.8,10.3,43.1,45.19,3.4,9.4,7.4,15.8,11,20,0.55,22,50,0.44,2,8,0.25,0.5,1.1,34.5,So,6-5,4,-0.69336,77.062,3.2,2022,70720,all,,1.50000007,19,39,3,11,0.4872,0.2727,5,5,1.0000,,107.641,108.63,1.56419,64.1325,-2.81894,-2.71145,-0.10749,-4.08523,24.2727,-3.70159,-0.383637,0.8182,1.9545,2.7727,1.2273,0.6364,0.0909,4.2273,"Wing G",1.08036
"Adam Sizemore","South Alabama",SB,5,0.8,203.7,15.8,100,100,0,0,27,0,0,0,0,0,0,0,2,3,0.667,0,0,0,Jr,5-9,14,0.63104,186.399,4.4,2022,70722,all,,,0,0,0,0,,,0,0,,,109.793,116.68,0.0667588,0.863138,1.77947,12.623,-10.8435,18.1539,2.3750,16.4429,1.711,0.0000,0.2500,0.2500,0.2500,0.0000,0.0000,1.1250,"Pure PG",19.774
"Craig Beaudion","Cleveland St.",Horz,2,3.7,126.7,10.4,75,76.27,0,8,18.9,25.5,3,4,0.75,3,4,0.75,0,0,0,5.7,0,100,Sr,6-3,3,2.07581,112.56,0.9,2022,70724,all,,2.50000000,2,3,1,1,0.6667,1.0000,0,0,,,108.197,104.897,1.71545,6.02983,-2.93579,-1.80772,-1.12806,2.12471,22.0000,1.90447,0.220243,0.0000,1.5000,1.5000,2.5000,0.0000,1.0000,4.5000,"Scoring PG",0
"Anthony Walker","Miami FL",ACC,36,34.7,98,21.4,49.3,51.2,6.4,14,8,15.4,29,48,0.604,63,120,0.525,8,32,0.25,3.6,3.3,31.6,So,6-9,1,0.899893,104.031,4.7,2022,70725,all,55.2,0.78567755,40,69,22,50,0.5797,0.4400,12,15,0.8000,,100.587,96.0559,1.50988,101.499,1.42391,-0.295402,1.71931,0.841091,13.9444,-0.35099,1.19208,0.7222,1.6389,2.3611,0.6111,0.7778,0.4444,4.9722,"Wing F",3.77802
"Justin Patterson",Towson,CAA,7,0.8,134.6,25.8,75,75,54.4,32.8,0,21.4,0,0,0,3,4,0.75,0,0,0,0,0,0,Jr,6-4,44,0.30262,140.866,3.6,2022,70728,all,,0.00000000,2,3,1,1,0.6667,1.0000,0,0,,,96.2809,101.184,0.142781,2.10873,-5.81585,6.47528,-12.2911,9.90156,1.5714,12.1302,-2.22867,0.7143,0.4286,1.1429,0.0000,0.0000,0.0000,0.8571,PF/C,0
"Keishawn Davidson","Tennessee Tech",OVC,30,81.1,110.3,17,47.1,51.56,2.8,9.3,22.8,15.5,49,53,0.925,60,148,0.405,41,110,0.373,0.2,1.3,20.5,So,6-2,3,2.28727,105.694,1.7,2022,70729,all,,2.89351862,36,72,24,76,0.5000,0.3158,0,0,,,110.207,112.358,1.68915,144.841,-1.03582,1.57499,-2.61081,-1.0504,32.1562,0.751743,-1.80214,0.8750,2.6875,3.5625,4.2500,0.7188,0.0938,10.4375,"Scoring PG",6.43518
"Glen Anderson","Maryland Eastern Shore",MEAC,7,5.6,46.4,15.8,37.5,42.37,0,9,17.7,60.7,2,4,0.5,0,2,0,1,2,0.5,0,5.3,100,So,5-7,10,-1.16437,41.8706,1.5,2022,70730,all,,0.55557284,0,1,0,1,0.0000,0.0000,0,0,,,94.6011,102.499,0.665706,11.7549,-10.0444,-11.5591,1.51468,-9.53059,7.7143,-9.17872,-0.35187,0.0000,0.5714,0.5714,0.7143,0.7143,0.0000,0.7143,"Pure PG",2.11457
"Anthony Selden","Gardner Webb",BSth,27,57.5,98.4,18.1,53.2,54.41,5.4,17.1,10.8,21.6,20,31,0.645,50,98,0.51,27,72,0.375,3.6,2.3,18.2,So,6-6,23,0.664876,93.4016,3.7,2022,70731,all,,0.86956235,37,67,13,31,0.5522,0.4194,7,7,1.0000,,94.0073,95.2107,2.66156,132.76,1.48203,-1.40967,2.8917,1.10619,23.5333,-0.699262,1.80546,1.2000,3.5667,4.7667,1.3333,0.8667,0.9333,7.3333,"Wing F",6.54421
"Tom Welch","Loyola Chicago",MVC,29,18.3,121.7,20,64.3,64.4,9.3,14,10.2,12.8,13,21,0.619,39,56,0.696,4,14,0.286,3.6,2.3,30,Jr,6-8,10,1.07632,123.815,6.1,2022,70732,all,26.2,1.00000000,36,46,3,10,0.7826,0.3000,4,4,1.0000,,91.7573,89.7111,1.05423,47.4846,5.69678,2.60554,3.09123,5.81293,8.5000,2.32702,3.48591,0.5667,1.0333,1.6000,0.4000,0.3000,0.2667,3.5000,PF/C,3.57128
"Ja'Monta Black","Missouri St.",MVC,33,70.8,117,13.6,56.1,57.42,1.3,11.8,5.2,8.3,16,18,0.889,25,48,0.521,72,189,0.381,0.6,0.7,7.6,Jr,6-4,4,2.07761,106.525,2.4,2022,70733,all,,1.63171091,7,9,18,39,0.7778,0.4615,0,0,,,105.952,104.657,2.23033,143.017,1.72898,2.98205,-1.25306,1.20274,28.2941,1.99101,-0.788273,0.2941,2.8529,3.1471,0.9118,0.3529,0.1471,8.7353,"Wing G",11.8811
"Marquise Kennedy","Loyola Chicago",MVC,23,40.2,104.3,21.6,46.5,52.21,4,18.7,17.4,15.6,51,70,0.729,51,100,0.51,10,42,0.238,1.2,3.2,49.3,Jr,6-1,12,1.78578,108.37,3.6,2022,70734,all,50.0,1.66664009,43,79,8,21,0.5443,0.3810,12,13,0.9231,,89.808,88.2698,3.03557,111.862,3.96092,0.220798,3.74012,4.09829,22.4583,0.37805,3.72024,0.6667,3.5000,4.1667,2.0833,1.2083,0.2500,7.9167,"Wing G",4.8772
"Abdoul Karim Coulibaly","St. Bonaventure",A10,32,23.9,103.3,21.2,50.5,51.8,9.4,11.5,4.7,12.1,14,23,0.609,50,99,0.505,1,3,0.333,5,2,22.5,So,6-9,12,0.763125,108.381,6.8,2022,70736,all,53.0,0.53865091,40,60,10,39,0.6667,0.2564,4,5,0.8000,,99.2996,97.3756,0.994584,57.321,-1.05184,-1.3415,0.28966,0.142885,9.5938,-1.07227,1.21515,0.7500,0.9375,1.6875,0.2188,0.3125,0.3750,3.6562,PF/C,0.590152
"Gerald Drumgoole",Albany,AE,1,0.8,85.8,34.2,50,50.42,0,25.5,0,17.8,1,2,0.5,1,2,0.5,1,3,0.333,0,6.1,40,Jr,6-5,13,0.621178,103.27,0,2022,70737,all,76.8,0.00000000,1,1,0,1,1.0000,0.0000,0,0,,,88.5828,83.7098,1.51495,2.64161,-9.99205,-5.42611,-4.56594,6.83876,10.0000,4.42115,2.41761,0.0000,2.0000,2.0000,0.0000,1.0000,0.0000,6.0000,"Wing G",18.3562
"Coreyoun Rushin","Chicago St.",WAC,27,63.2,91.7,22.5,47.4,49.11,9.3,18.8,12.2,22.6,56,103,0.544,102,206,0.495,4,22,0.182,2.5,2.3,45.2,Sr,6-5,15,0.983071,94.8236,4.2,2022,70739,all,,0.59418532,86,145,15,59,0.5931,0.2542,18,19,0.9474,,106.989,109.752,1.83159,159.785,-1.64947,-1.768,0.11853,-2.48901,29.9630,-1.17603,-1.31298,2.5556,4.5185,7.0741,1.5185,1.1481,0.6667,10.0741,"Wing F",1.62397
"Tyem Freeman",UCF,Amer,28,31,119.9,18.3,60.2,64.41,9,8.6,14.8,19,28,33,0.848,47,69,0.681,6,24,0.25,0.3,1.1,35.5,So,6-6,11,1.67438,121.752,3.5,2022,70740,all,53.6,1.18187602,33,41,14,28,0.8049,0.5000,8,10,0.8000,,105.258,103.921,1.07904,54.9701,2.10089,3.19669,-1.0958,2.22258,13.3214,2.59181,-0.36923,1.0714,1.0000,2.0714,0.9286,0.2500,0.0357,5.0000,"Wing G",3.7872
"Jacco Fritz",Canisius,MAAC,28,56.8,117.2,15.9,57.2,60.98,7.9,16.1,17.8,17.9,52,72,0.722,67,112,0.598,8,26,0.308,2,1.1,52.2,Jr,6-10,10,2.19505,110.427,3.4,2022,70741,all,,1.78376039,61,95,6,17,0.6421,0.3529,8,9,0.8889,,104.671,105.962,1.87518,123.061,2.00704,1.11151,0.895528,1.43725,25.0690,1.26478,0.17247,1.9655,3.3103,5.2759,2.2759,0.4483,0.4828,7.3103,"Wing F",2.11985
"Jovan Stulic","Little Rock",SB,25,63.7,113.8,12.8,63.7,63.62,2.2,11.3,7.6,15.1,18,30,0.6,26,42,0.619,37,86,0.43,2.6,1.8,23.4,Jr,6-5,33,1.55892,102.993,2.8,2022,70742,all,,1.26089601,23,31,3,11,0.7419,0.2727,3,3,1.0000,,111.407,111.994,1.35986,106.818,0.208218,0.796523,-0.588305,-0.0297828,26.1429,1.08496,-1.11474,0.6429,2.1786,2.8214,1.0357,0.8214,0.5714,7.7500,"Wing G",7.96405
"Ryan Wade","Central Michigan",MAC,10,7.1,71.2,4.5,21.4,20.07,1.3,6.8,6.3,0,0,1,0,0,0,0,1,7,0.143,0,2.1,14.3,Jr,6-2,4,-0.914921,54.3489,3.8,2022,70744,all,,,0,0,0,0,,,0,0,,,114.753,110.927,0.484929,12.4862,-5.21068,-3.57335,-1.63733,-7.29883,8.5000,-6.43211,-0.866717,0.1000,0.5000,0.6000,0.3000,0.3000,0.0000,0.3000,"Scoring PG",4.75003
"Kobe Brown",Missouri,SEC,32,74.2,105.1,23.5,49.8,55.43,7.7,20.6,17.8,19.9,97,121,0.802,127,231,0.55,14,66,0.212,3.2,2.4,40.7,Jr,6-8,24,3.16927,116.124,4.2,2022,70745,all,50.2,1.05194353,85,129,42,102,0.6589,0.4118,10,10,1.0000,,101.217,97.1893,3.10986,195.467,4.80853,2.32881,2.47973,4.42702,29.9394,2.63315,1.79387,2.1212,5.4848,7.6061,2.4545,1.2121,0.8485,12.5152,PF/C,4.12629
"Armon Harried",Canisius,MAAC,31,74.9,88.9,23,39,42.56,4,13.6,10.2,11.3,74,121,0.612,91,241,0.378,30,108,0.278,2.2,1.8,34.7,Jr,6-5,11,0.672752,91.8413,3.2,2022,70746,all,,1.06518264,53,121,38,120,0.4380,0.3167,12,13,0.9231,,103.771,104.705,2.35551,168.982,-2.99839,-2.48956,-0.508831,-2.52337,29.8438,-1.65023,-0.873142,1.1562,3.3125,4.4688,1.5312,1.0000,0.6250,11.1562,"Wing G",6.67763
"Jaden Frazier",Chattanooga,SC,6,0.7,30.3,13.1,0,0,13.6,13.4,0,52.1,0,0,0,0,1,0,0,0,0,13.5,0,0,Fr,6-9,25,-0.312186,25.3904,13.3,2022,70747,all,,0.50000000,0,0,0,1,,0.0000,0,0,,,96.8556,96.843,0.158885,1.77954,-9.02792,-12.9772,3.94925,-13.3262,2.1250,-14.8173,1.49113,0.1250,0.2500,0.3750,0.1250,0.0000,0.1250,0.6250,C,0
"Ashton Smith",Chattanooga,SC,5,0.6,20.2,22,0,0,15.3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,So,5-8,11,-0.366488,19.3583,0,2022,70748,all,,,0,2,0,1,0.0000,0.0000,0,0,,,110.645,111.319,0.0891079,0.765339,-22.5461,-14.2093,-8.33686,-26.4281,5.2857,-15.671,-10.7571,0.1429,0.4286,0.5714,0.7143,0.2857,0.0000,0.5714,PF/C,7.69347
